Design Name,SKU,Source ZIP,Source Image,Role,Sequence,Original Storage Path,Thumbnail Storage Path,Local Thumbnail
ARS BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-083,glossy 1.1.zip,glossy 1.1/ARS BIANCO/ARS BIANCO_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-083/originals/ARS BIANCO_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-083/thumbnails/ars-bianco-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-083/ars-bianco-r4.webp
ARS CREMA,VIT-60120-8.50-GLO-MAR-WHIT-084,glossy 1.1.zip,glossy 1.1/ARS CREMA/ARS CREMA_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-084/originals/ARS CREMA_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-084/thumbnails/ars-crema-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-084/ars-crema-r1.webp
ARS CREMA,VIT-60120-8.50-GLO-MAR-WHIT-084,glossy 1.1.zip,glossy 1.1/ARS CREMA/ARS CREMA_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-084/originals/ARS CREMA_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-084/thumbnails/ars-crema-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-084/ars-crema-r2.webp
ARS CREMA,VIT-60120-8.50-GLO-MAR-WHIT-084,glossy 1.1.zip,glossy 1.1/ARS CREMA/ARS CREMA_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-084/originals/ARS CREMA_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-084/thumbnails/ars-crema-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-084/ars-crema-r3.webp
ARS CREMA,VIT-60120-8.50-GLO-MAR-WHIT-084,glossy 1.1.zip,glossy 1.1/ARS CREMA/ARS CREMA_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-084/originals/ARS CREMA_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-084/thumbnails/ars-crema-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-084/ars-crema-r4.webp
ARS GREY,VIT-60120-8.50-GLO-MAR-WHIT-085,glossy 1.1.zip,glossy 1.1/ARS GREY/ARS GREY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-085/originals/ARS GREY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-085/thumbnails/ars-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-085/ars-grey-r1.webp
ARS GREY,VIT-60120-8.50-GLO-MAR-WHIT-085,glossy 1.1.zip,glossy 1.1/ARS GREY/ARS GREY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-085/originals/ARS GREY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-085/thumbnails/ars-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-085/ars-grey-r2.webp
ARS GREY,VIT-60120-8.50-GLO-MAR-WHIT-085,glossy 1.1.zip,glossy 1.1/ARS GREY/ARS GREY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-085/originals/ARS GREY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-085/thumbnails/ars-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-085/ars-grey-r3.webp
ARS GREY,VIT-60120-8.50-GLO-MAR-WHIT-085,glossy 1.1.zip,glossy 1.1/ARS GREY/ARS GREY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-085/originals/ARS GREY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-085/thumbnails/ars-grey-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-085/ars-grey-r4.webp
AZALIA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-086,glossy 1.1.zip,glossy 1.1/AZALIA IVORY/AZALIA IVORY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-086/originals/AZALIA IVORY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-086/thumbnails/azalia-ivory-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-086/azalia-ivory-r1.webp
AZALIA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-086,glossy 1.1.zip,glossy 1.1/AZALIA IVORY/AZALIA IVORY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-086/originals/AZALIA IVORY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-086/thumbnails/azalia-ivory-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-086/azalia-ivory-r2.webp
AZALIA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-086,glossy 1.1.zip,glossy 1.1/AZALIA IVORY/AZALIA IVORY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-086/originals/AZALIA IVORY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-086/thumbnails/azalia-ivory-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-086/azalia-ivory-r3.webp
AZALIA IVORY,VIT-60120-8.50-GLO-MAR-WHIT-086,glossy 1.1.zip,glossy 1.1/AZALIA IVORY/AZALIA IVORY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-086/originals/AZALIA IVORY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-086/thumbnails/azalia-ivory-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-086/azalia-ivory-r4.webp
AZALIA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-087,glossy 1.1.zip,glossy 1.1/AZALIA NATURAL/AZALIA NATURAL_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-087/originals/AZALIA NATURAL_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-087/thumbnails/azalia-natural-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-087/azalia-natural-r1.webp
AZALIA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-087,glossy 1.1.zip,glossy 1.1/AZALIA NATURAL/AZALIA NATURAL_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-087/originals/AZALIA NATURAL_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-087/thumbnails/azalia-natural-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-087/azalia-natural-r2.webp
AZALIA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-087,glossy 1.1.zip,glossy 1.1/AZALIA NATURAL/AZALIA NATURAL_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-087/originals/AZALIA NATURAL_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-087/thumbnails/azalia-natural-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-087/azalia-natural-r3.webp
AZALIA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-087,glossy 1.1.zip,glossy 1.1/AZALIA NATURAL/AZALIA NATURAL_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-087/originals/AZALIA NATURAL_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-087/thumbnails/azalia-natural-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-087/azalia-natural-r4.webp
AZALIA SILVER,VIT-60120-8.50-GLO-MAR-WHIT-088,glossy 1.1.zip,glossy 1.1/AZALIA SILVER/AZALIA SILVER_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-088/originals/AZALIA SILVER_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-088/thumbnails/azalia-silver-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-088/azalia-silver-r1.webp
AZALIA SILVER,VIT-60120-8.50-GLO-MAR-WHIT-088,glossy 1.1.zip,glossy 1.1/AZALIA SILVER/AZALIA SILVER_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-088/originals/AZALIA SILVER_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-088/thumbnails/azalia-silver-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-088/azalia-silver-r2.webp
AZALIA SILVER,VIT-60120-8.50-GLO-MAR-WHIT-088,glossy 1.1.zip,glossy 1.1/AZALIA SILVER/AZALIA SILVER_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-088/originals/AZALIA SILVER_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-088/thumbnails/azalia-silver-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-088/azalia-silver-r3.webp
AZALIA SILVER,VIT-60120-8.50-GLO-MAR-WHIT-088,glossy 1.1.zip,glossy 1.1/AZALIA SILVER/AZALIA SILVER_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-088/originals/AZALIA SILVER_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-088/thumbnails/azalia-silver-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-088/azalia-silver-r4.webp
BAYAZ BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-089,glossy 1.zip,glossy 1/10=BAYAZ BIANCO/BAYAZ BIANCO_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-089/originals/BAYAZ BIANCO_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-089/thumbnails/bayaz-bianco-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-089/bayaz-bianco-p1.webp
BAYAZ BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-089,glossy 1.zip,glossy 1/10=BAYAZ BIANCO/BAYAZ BIANCO_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-089/originals/BAYAZ BIANCO_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-089/thumbnails/bayaz-bianco-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-089/bayaz-bianco-p2.webp
BAYAZ BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-089,glossy 1.zip,glossy 1/10=BAYAZ BIANCO/BAYAZ BIANCO_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-089/originals/BAYAZ BIANCO_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-089/thumbnails/bayaz-bianco-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-089/bayaz-bianco-p3.webp
BAYAZ BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-089,glossy 1.zip,glossy 1/10=BAYAZ BIANCO/BAYAZ BIANCO_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-089/originals/BAYAZ BIANCO_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-089/thumbnails/bayaz-bianco-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-089/bayaz-bianco-p4.webp
BISAZZA GREY,VIT-60120-8.50-GLO-MAR-WHIT-090,glossy 1.1.zip,glossy 1.1/BISAZZA GREY/BISAZZA GREY (DSI40 B)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-090/originals/BISAZZA GREY (DSI40 B)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-090/thumbnails/bisazza-grey-dsi40-b-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-090/bisazza-grey-dsi40-b-r1.webp
BISAZZA GREY,VIT-60120-8.50-GLO-MAR-WHIT-090,glossy 1.1.zip,glossy 1.1/BISAZZA GREY/BISAZZA GREY (DSI40 B)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-090/originals/BISAZZA GREY (DSI40 B)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-090/thumbnails/bisazza-grey-dsi40-b-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-090/bisazza-grey-dsi40-b-r2.webp
BISAZZA GREY,VIT-60120-8.50-GLO-MAR-WHIT-090,glossy 1.1.zip,glossy 1.1/BISAZZA GREY/BISAZZA GREY (DSI40 B)_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-090/originals/BISAZZA GREY (DSI40 B)_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-090/thumbnails/bisazza-grey-dsi40-b-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-090/bisazza-grey-dsi40-b-r3.webp
BISAZZA GREY,VIT-60120-8.50-GLO-MAR-WHIT-090,glossy 1.1.zip,glossy 1.1/BISAZZA GREY/BISAZZA GREY (DSI40 B)_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-090/originals/BISAZZA GREY (DSI40 B)_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-090/thumbnails/bisazza-grey-dsi40-b-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-090/bisazza-grey-dsi40-b-r4.webp
BISAZZA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-091,glossy 1.1.zip,glossy 1.1/BISAZZA NATURAL/BISAZZA NATURAL (DSI40 A)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-091/originals/BISAZZA NATURAL (DSI40 A)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-091/thumbnails/bisazza-natural-dsi40-a-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-091/bisazza-natural-dsi40-a-r1.webp
BISAZZA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-091,glossy 1.1.zip,glossy 1.1/BISAZZA NATURAL/BISAZZA NATURAL (DSI40 A)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-091/originals/BISAZZA NATURAL (DSI40 A)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-091/thumbnails/bisazza-natural-dsi40-a-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-091/bisazza-natural-dsi40-a-r2.webp
BISAZZA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-091,glossy 1.1.zip,glossy 1.1/BISAZZA NATURAL/BISAZZA NATURAL (DSI40 A)_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-091/originals/BISAZZA NATURAL (DSI40 A)_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-091/thumbnails/bisazza-natural-dsi40-a-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-091/bisazza-natural-dsi40-a-r3.webp
BISAZZA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-091,glossy 1.1.zip,glossy 1.1/BISAZZA NATURAL/BISAZZA NATURAL (DSI40 A)_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-091/originals/BISAZZA NATURAL (DSI40 A)_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-091/thumbnails/bisazza-natural-dsi40-a-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-091/bisazza-natural-dsi40-a-r4.webp
BOUTIQUE BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-092,glossy 1.1.zip,glossy 1.1/BOUTIQUE BEIGE/BOUTIQUE BEIGE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-092/originals/BOUTIQUE BEIGE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-092/thumbnails/boutique-beige-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-092/boutique-beige-r1.webp
BOUTIQUE BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-092,glossy 1.1.zip,glossy 1.1/BOUTIQUE BEIGE/BOUTIQUE BEIGE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-092/originals/BOUTIQUE BEIGE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-092/thumbnails/boutique-beige-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-092/boutique-beige-r2.webp
BOUTIQUE BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-092,glossy 1.1.zip,glossy 1.1/BOUTIQUE BEIGE/BOUTIQUE BEIGE_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-092/originals/BOUTIQUE BEIGE_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-092/thumbnails/boutique-beige-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-092/boutique-beige-r3.webp
BOUTIQUE BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-092,glossy 1.1.zip,glossy 1.1/BOUTIQUE BEIGE/BOUTIQUE BEIGE_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-092/originals/BOUTIQUE BEIGE_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-092/thumbnails/boutique-beige-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-092/boutique-beige-r4.webp
BRECCIA ARRORA,VIT-60120-8.50-GLO-MAR-WHIT-093,glossy 1.1.zip,glossy 1.1/BRECCIA ARRORA/BRECCIA ARRORA_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-093/originals/BRECCIA ARRORA_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-093/thumbnails/breccia-arrora-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-093/breccia-arrora-p1.webp
BRECCIA ARRORA,VIT-60120-8.50-GLO-MAR-WHIT-093,glossy 1.1.zip,glossy 1.1/BRECCIA ARRORA/BRECCIA ARRORA_P2 .jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-093/originals/BRECCIA ARRORA_P2 .jpg,products/glossy/vit-60120-8-50-glo-mar-whit-093/thumbnails/breccia-arrora-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-093/breccia-arrora-p2.webp
BRECCIA ARRORA,VIT-60120-8.50-GLO-MAR-WHIT-093,glossy 1.1.zip,glossy 1.1/BRECCIA ARRORA/BRECCIA ARRORA_P3 .jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-093/originals/BRECCIA ARRORA_P3 .jpg,products/glossy/vit-60120-8-50-glo-mar-whit-093/thumbnails/breccia-arrora-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-093/breccia-arrora-p3.webp
BRECCIA ARRORA,VIT-60120-8.50-GLO-MAR-WHIT-093,glossy 1.1.zip,glossy 1.1/BRECCIA ARRORA/BRECCIA ARRORA_P4 .jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-093/originals/BRECCIA ARRORA_P4 .jpg,products/glossy/vit-60120-8-50-glo-mar-whit-093/thumbnails/breccia-arrora-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-093/breccia-arrora-p4.webp
CARNICA ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-094,glossy 2(1).zip,glossy 2/CARNICA ROYAL BIANCO/CARNICA ROYAL BIANCO R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-094/originals/CARNICA ROYAL BIANCO R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-094/thumbnails/carnica-royal-bianco-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-094/carnica-royal-bianco-r1.webp
CARNICA ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-094,glossy 2(1).zip,glossy 2/CARNICA ROYAL BIANCO/CARNICA ROYAL BIANCO R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-094/originals/CARNICA ROYAL BIANCO R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-094/thumbnails/carnica-royal-bianco-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-094/carnica-royal-bianco-r2.webp
CARNICA ROYAL BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-094,glossy 2(1).zip,glossy 2/CARNICA ROYAL BIANCO/CARNICA ROYAL BIANCO R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-094/originals/CARNICA ROYAL BIANCO R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-094/thumbnails/carnica-royal-bianco-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-094/carnica-royal-bianco-r3.webp
CARNICA ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-095,glossy 2(1).zip,glossy 2/CARNICA ROYAL GREY/CARNICA ROYAL GREY R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-095/originals/CARNICA ROYAL GREY R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-095/thumbnails/carnica-royal-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-095/carnica-royal-grey-r1.webp
CARNICA ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-095,glossy 2(1).zip,glossy 2/CARNICA ROYAL GREY/CARNICA ROYAL GREY R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-095/originals/CARNICA ROYAL GREY R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-095/thumbnails/carnica-royal-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-095/carnica-royal-grey-r2.webp
CARNICA ROYAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-095,glossy 2(1).zip,glossy 2/CARNICA ROYAL GREY/CARNICA ROYAL GREY R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-095/originals/CARNICA ROYAL GREY R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-095/thumbnails/carnica-royal-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-095/carnica-royal-grey-r3.webp
CICILIA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-096,glossy 2(1).zip,glossy 2/CICILIA BROWN/CICILIA BROWN_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-096/originals/CICILIA BROWN_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-096/thumbnails/cicilia-brown-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-096/cicilia-brown-p1.webp
CICILIA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-096,glossy 2(1).zip,glossy 2/CICILIA BROWN/CICILIA BROWN_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-096/originals/CICILIA BROWN_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-096/thumbnails/cicilia-brown-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-096/cicilia-brown-p2.webp
CICILIA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-096,glossy 2(1).zip,glossy 2/CICILIA BROWN/CICILIA BROWN_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-096/originals/CICILIA BROWN_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-096/thumbnails/cicilia-brown-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-096/cicilia-brown-p3.webp
CRYSTAL TRAVERTINO BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-097,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BEIGE/CRYSTAL TRAVERTINO BEIGE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-097/originals/CRYSTAL TRAVERTINO BEIGE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-097/thumbnails/crystal-travertino-beige-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-097/crystal-travertino-beige-r1.webp
CRYSTAL TRAVERTINO BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-097,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BEIGE/CRYSTAL TRAVERTINO BEIGE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-097/originals/CRYSTAL TRAVERTINO BEIGE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-097/thumbnails/crystal-travertino-beige-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-097/crystal-travertino-beige-r2.webp
CRYSTAL TRAVERTINO BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-097,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BEIGE/CRYSTAL TRAVERTINO BEIGE_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-097/originals/CRYSTAL TRAVERTINO BEIGE_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-097/thumbnails/crystal-travertino-beige-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-097/crystal-travertino-beige-r3.webp
CRYSTAL TRAVERTINO BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-097,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BEIGE/CRYSTAL TRAVERTINO BEIGE_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-097/originals/CRYSTAL TRAVERTINO BEIGE_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-097/thumbnails/crystal-travertino-beige-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-097/crystal-travertino-beige-r4.webp
CRYSTAL TRAVERTINO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-098,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BROWN/CRYSTAL TRAVERTINO BROWN_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-098/originals/CRYSTAL TRAVERTINO BROWN_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-098/thumbnails/crystal-travertino-brown-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-098/crystal-travertino-brown-p1.webp
CRYSTAL TRAVERTINO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-098,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BROWN/CRYSTAL TRAVERTINO BROWN_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-098/originals/CRYSTAL TRAVERTINO BROWN_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-098/thumbnails/crystal-travertino-brown-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-098/crystal-travertino-brown-p2.webp
CRYSTAL TRAVERTINO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-098,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BROWN/CRYSTAL TRAVERTINO BROWN_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-098/originals/CRYSTAL TRAVERTINO BROWN_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-098/thumbnails/crystal-travertino-brown-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-098/crystal-travertino-brown-p3.webp
CRYSTAL TRAVERTINO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-098,glossy 2(1).zip,glossy 2/CRYSTAL TRAVERTINO BROWN/CRYSTAL TRAVERTINO BROWN_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-098/originals/CRYSTAL TRAVERTINO BROWN_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-098/thumbnails/crystal-travertino-brown-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-098/crystal-travertino-brown-p4.webp
DAKOTA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-099,glossy 2(1).zip,glossy 2/DAKOTA BEIGE/DAKOTA BEIGE_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-099/originals/DAKOTA BEIGE_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-099/thumbnails/dakota-beige-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-099/dakota-beige-p1.webp
